1007000173	-27	ENVO:00000172
1007000174	-27	ENVO:00000173
1007000175	-27	ENVO:00000174
1007000176	-27	ENVO:00000175
1007000177	-27	ENVO:00000176
1007000178	-27	ENVO:00000177
1007000179	-27	ENVO:00000178
1007000180	-27	ENVO:00000179
1007000181	-27	ENVO:00000180
1007000182	-27	ENVO:00000181
1007000183	-27	ENVO:00000182
1007000184	-27	ENVO:00000183
1007000185	-27	ENVO:00000184
1007000186	-27	ENVO:00000185
1007000187	-27	ENVO:00000186
1007000188	-27	ENVO:00000187
1007000189	-27	ENVO:00000188
1007000190	-27	ENVO:00000189
1007000191	-27	ENVO:00000190
1007000192	-27	ENVO:00000191
1007000193	-27	ENVO:00000192
1007000194	-27	ENVO:00000193
1007000195	-27	ENVO:00000194
1007000196	-27	ENVO:00000195
1007000197	-27	ENVO:00000196
1007000198	-27	ENVO:00000197
1007000199	-27	ENVO:00000198
1007000200	-27	ENVO:00000199
1007000201	-27	ENVO:00000200
1007000202	-27	ENVO:00000201
1007000203	-27	ENVO:00000202
1007000204	-27	ENVO:00000203
1007000205	-27	ENVO:00000204
1007000206	-27	ENVO:00000205
1007000207	-27	ENVO:00000206
1007000208	-27	ENVO:00000207
1007000209	-27	ENVO:00000208
1007000210	-27	ENVO:00000209
1007000211	-27	ENVO:00000210
1007000212	-27	ENVO:00000211
1007000213	-27	ENVO:00000212
1007000214	-27	ENVO:00000213
1007000215	-27	ENVO:00000214
1007000216	-27	ENVO:00000215
1007000217	-27	ENVO:00000216
1007000218	-27	ENVO:00000217
1007000219	-27	ENVO:00000218
1007000220	-27	ENVO:00000219
1007000221	-27	ENVO:00000220
1007000222	-27	ENVO:00000221
1007000223	-27	ENVO:00000222
1007000224	-27	ENVO:00000223
1007000225	-27	ENVO:00000224
1007000226	-27	ENVO:00000225
1007000227	-27	ENVO:00000226
1007000228	-27	ENVO:00000227
1007000229	-27	ENVO:00000228
1007000230	-27	ENVO:00000229
1007000231	-27	ENVO:00000230
1007000232	-27	ENVO:00000231
1007000233	-27	ENVO:00000232
1007000234	-27	ENVO:00000233
1007000235	-27	ENVO:00000234
1007000236	-27	ENVO:00000235
1007000237	-27	ENVO:00000236
1007000238	-27	ENVO:00000237
1007000239	-27	ENVO:00000238
1007000240	-27	ENVO:00000239
1007000241	-27	ENVO:00000240
1007000242	-27	ENVO:00000241
1007000243	-27	ENVO:00000242
1007000244	-27	ENVO:00000243
1007000245	-27	ENVO:00000244
1007000246	-27	ENVO:00000245
1007000247	-27	ENVO:00000246
1007000248	-27	ENVO:00000247
1007000249	-27	ENVO:00000248
1007000250	-27	ENVO:00000249
1007000251	-27	ENVO:00000250
1007000252	-27	ENVO:00000251
1007000253	-27	ENVO:00000252
1007000254	-27	ENVO:00000253
1007000255	-27	ENVO:00000254
1007000256	-27	ENVO:00000255
1007000257	-27	ENVO:00000256
1007000258	-27	ENVO:00000257
1007000259	-27	ENVO:00000258
1007000260	-27	ENVO:00000259
1007000261	-27	ENVO:00000260
1007000262	-27	ENVO:00000261
1007000263	-27	ENVO:00000262
1007000264	-27	ENVO:00000263
1007000265	-27	ENVO:00000264
1007000266	-27	ENVO:00000265
1007000267	-27	ENVO:00000266
1007000268	-27	ENVO:00000267
1007000269	-27	ENVO:00000268
1007000270	-27	ENVO:00000269
1007000271	-27	ENVO:00000270
1007000272	-27	ENVO:00000271
1007000273	-27	ENVO:00000272
1007000274	-27	ENVO:00000273
1007000275	-27	ENVO:00000274
1007000276	-27	ENVO:00000275
1007000277	-27	ENVO:00000276
1007000278	-27	ENVO:00000277
1007000279	-27	ENVO:00000278
1007000280	-27	ENVO:00000279
1007000281	-27	ENVO:00000280
1007000282	-27	ENVO:00000281
1007000283	-27	ENVO:00000282
1007000284	-27	ENVO:00000283
1007000285	-27	ENVO:00000284
1007000286	-27	ENVO:00000285
1007000287	-27	ENVO:00000286
1007000288	-27	ENVO:00000287
1007000289	-27	ENVO:00000288
1007000290	-27	ENVO:00000289
1007000291	-27	ENVO:00000290
1007000292	-27	ENVO:00000291
1007000293	-27	ENVO:00000292
1007000294	-27	ENVO:00000293
1007000295	-27	ENVO:00000294
1007000296	-27	ENVO:00000295
1007000297	-27	ENVO:00000296
1007000298	-27	ENVO:00000297
1007000299	-27	ENVO:00000298
1007000300	-27	ENVO:00000299
1007000301	-27	ENVO:00000300
1007000302	-27	ENVO:00000301
1007000303	-27	ENVO:00000302
1007000304	-27	ENVO:00000303
1007000305	-27	ENVO:00000304
1007000306	-27	ENVO:00000305
1007000307	-27	ENVO:00000306
1007000308	-27	ENVO:00000307
1007000309	-27	ENVO:00000308
1007000310	-27	ENVO:00000309
1007000311	-27	ENVO:00000310
1007000312	-27	ENVO:00000311
1007000313	-27	ENVO:00000312
1007000314	-27	ENVO:00000313
1007000315	-27	ENVO:00000314
1007000316	-27	ENVO:00000315
1007000317	-27	ENVO:00000316
1007000318	-27	ENVO:00000317
1007000319	-27	ENVO:00000318
1007000320	-27	ENVO:00000319
1007000321	-27	ENVO:00000320
1007000322	-27	ENVO:00000321
1007000323	-27	ENVO:00000322
1007000324	-27	ENVO:00000323
1007000325	-27	ENVO:00000324
1007000326	-27	ENVO:00000325
1007000327	-27	ENVO:00000326
1007000328	-27	ENVO:00000327
1007000329	-27	ENVO:00000328
1007000330	-27	ENVO:00000329
1007000331	-27	ENVO:00000330
1007000332	-27	ENVO:00000331
1007000333	-27	ENVO:00000332
1007000334	-27	ENVO:00000333
1007000335	-27	ENVO:00000334
1007000336	-27	ENVO:00000335
1007000337	-27	ENVO:00000336
1007000338	-27	ENVO:00000337
1007000339	-27	ENVO:00000338
1007000340	-27	ENVO:00000339
1007000341	-27	ENVO:00000340
1007000342	-27	ENVO:00000341
1007000343	-27	ENVO:00000342
1007000344	-27	ENVO:00000343
1007000345	-27	ENVO:00000344
1007000346	-27	ENVO:00000345
1007000347	-27	ENVO:00000346
1007000348	-27	ENVO:00000347
1007000349	-27	ENVO:00000348
1007000350	-27	ENVO:00000349
1007000351	-27	ENVO:00000350
1007000352	-27	ENVO:00000351
1007000353	-27	ENVO:00000352
1007000354	-27	ENVO:00000353
1007000355	-27	ENVO:00000354
1007000356	-27	ENVO:00000355
1007000357	-27	ENVO:00000356
1007000358	-27	ENVO:00000357
1007000359	-27	ENVO:00000358
1007000360	-27	ENVO:00000359
1007000361	-27	ENVO:00000360
1007000362	-27	ENVO:00000361
1007000363	-27	ENVO:00000362
1007000364	-27	ENVO:00000363
1007000365	-27	ENVO:00000364
1007000366	-27	ENVO:00000365
1007000367	-27	ENVO:00000366
1007000368	-27	ENVO:00000367
1007000369	-27	ENVO:00000368
1007000370	-27	ENVO:00000369
1007000371	-27	ENVO:00000370
1007000372	-27	ENVO:00000371
1007000373	-27	ENVO:00000372
1007000374	-27	ENVO:00000373
1007000375	-27	ENVO:00000374
1007000376	-27	ENVO:00000375
1007000377	-27	ENVO:00000376
1007000378	-27	ENVO:00000377
1007000379	-27	ENVO:00000378
1007000380	-27	ENVO:00000380
1007000381	-27	ENVO:00000381
1007000382	-27	ENVO:00000382
1007000383	-27	ENVO:00000383
1007000384	-27	ENVO:00000384
1007000385	-27	ENVO:00000385
1007000386	-27	ENVO:00000386
1007000387	-27	ENVO:00000387
1007000388	-27	ENVO:00000388
1007000389	-27	ENVO:00000389
1007000390	-27	ENVO:00000390
1007000391	-27	ENVO:00000391
1007000392	-27	ENVO:00000392
1007000393	-27	ENVO:00000393
1007000394	-27	ENVO:00000394
1007000395	-27	ENVO:00000395
1007000396	-27	ENVO:00000396
1007000397	-27	ENVO:00000397
1007000398	-27	ENVO:00000398
1007000399	-27	ENVO:00000399
1007000400	-27	ENVO:00000400
1007000401	-27	ENVO:00000401
1007000402	-27	ENVO:00000402
1007000403	-27	ENVO:00000403
1007000404	-27	ENVO:00000404
1007000405	-27	ENVO:00000405
1007000406	-27	ENVO:00000406
1007000407	-27	ENVO:00000407
1007000408	-27	ENVO:00000408
1007000409	-27	ENVO:00000409
1007000410	-27	ENVO:00000410
1007000411	-27	ENVO:00000411
1007000412	-27	ENVO:00000412
1007000413	-27	ENVO:00000413
1007000414	-27	ENVO:00000414
1007000415	-27	ENVO:00000415
1007000416	-27	ENVO:00000416
1007000417	-27	ENVO:00000417
1007000418	-27	ENVO:00000418
1007000419	-27	ENVO:00000419
1007000420	-27	ENVO:00000420
1007000421	-27	ENVO:00000421
1007000422	-27	ENVO:00000422
1007000423	-27	ENVO:00000423
1007000424	-27	ENVO:00000424
1007000425	-27	ENVO:00000425
1007000426	-27	ENVO:00000426
1007000427	-27	ENVO:00000427
1007000428	-27	ENVO:00000428
1007000429	-27	ENVO:00000429
1007000430	-27	ENVO:00000430
1007000431	-27	ENVO:00000431
1007000432	-27	ENVO:00000432
1007000433	-27	ENVO:00000433
1007000434	-27	ENVO:00000434
1007000435	-27	ENVO:00000435
1007000436	-27	ENVO:00000436
1007000437	-27	ENVO:00000437
1007000438	-27	ENVO:00000438
1007000439	-27	ENVO:00000439
1007000440	-27	ENVO:00000440
1007000441	-27	ENVO:00000441
1007000442	-27	ENVO:00000442
1007000443	-27	ENVO:00000443
1007000444	-27	ENVO:00000444
1007000445	-27	ENVO:00000445
1007000446	-27	ENVO:00000446
1007000447	-27	ENVO:00000447
1007000448	-27	ENVO:00000448
1007000449	-27	ENVO:00000449
1007000450	-27	ENVO:00000450
1007000451	-27	ENVO:00000451
1007000452	-27	ENVO:00000452
1007000453	-27	ENVO:00000453
1007000454	-27	ENVO:00000454
1007000455	-27	ENVO:00000455
1007000456	-27	ENVO:00000456
1007000457	-27	ENVO:00000457
1007000458	-27	ENVO:00000458
1007000459	-27	ENVO:00000459
1007000460	-27	ENVO:00000460
1007000461	-27	ENVO:00000461
1007000462	-27	ENVO:00000462
1007000463	-27	ENVO:00000463
1007000464	-27	ENVO:00000464
1007000465	-27	ENVO:00000465
1007000466	-27	ENVO:00000466
1007000467	-27	ENVO:00000467
1007000468	-27	ENVO:00000468
1007000469	-27	ENVO:00000469
1007000470	-27	ENVO:00000470
1007000471	-27	ENVO:00000471
1007000472	-27	ENVO:00000472
1007000473	-27	ENVO:00000473
1007000474	-27	ENVO:00000474
1007000475	-27	ENVO:00000475
1007000476	-27	ENVO:00000476
1007000477	-27	ENVO:00000477
1007000478	-27	ENVO:00000478
1007000479	-27	ENVO:00000479
1007000480	-27	ENVO:00000480
1007000481	-27	ENVO:00000481
1007000482	-27	ENVO:00000482
1007000483	-27	ENVO:00000483
1007000484	-27	ENVO:00000484
1007000485	-27	ENVO:00000485
1007000486	-27	ENVO:00000486
1007000487	-27	ENVO:00000487
1007000488	-27	ENVO:00000488
1007000489	-27	ENVO:00000489
1007000490	-27	ENVO:00000490
1007000491	-27	ENVO:00000491
1007000492	-27	ENVO:00000492
1007000493	-27	ENVO:00000493
1007000494	-27	ENVO:00000494
1007000495	-27	ENVO:00000495
1007000496	-27	ENVO:00000496
1007000497	-27	ENVO:00000497
1007000498	-27	ENVO:00000498
1007000499	-27	ENVO:00000499
1007000500	-27	ENVO:00000500
1007000501	-27	ENVO:00000501
1007000502	-27	ENVO:00000502
1007000503	-27	ENVO:00000503
1007000504	-27	ENVO:00000504
1007000505	-27	ENVO:00000505
1007000506	-27	ENVO:00000506
1007000507	-27	ENVO:00000507
1007000508	-27	ENVO:00000508
1007000509	-27	ENVO:00000509
1007000510	-27	ENVO:00000510
1007000511	-27	ENVO:00000511
1007000512	-27	ENVO:00000512
1007000513	-27	ENVO:00000513
1007000514	-27	ENVO:00000514
1007000515	-27	ENVO:00000515
1007000516	-27	ENVO:00000516
1007000517	-27	ENVO:00000517
1007000518	-27	ENVO:00000518
1007000519	-27	ENVO:00000519
1007000520	-27	ENVO:00000520
1007000521	-27	ENVO:00000521
1007000522	-27	ENVO:00000522
1007000523	-27	ENVO:00000523
1007000524	-27	ENVO:00000524
1007000525	-27	ENVO:00000525
1007000526	-27	ENVO:00000526
1007000527	-27	ENVO:00000527
1007000528	-27	ENVO:00000528
1007000529	-27	ENVO:00000529
1007000530	-27	ENVO:00000530
1007000531	-27	ENVO:00000531
1007000532	-27	ENVO:00000532
1007000533	-27	ENVO:00000533
1007000534	-27	ENVO:00000534
1007000535	-27	ENVO:00000535
1007000536	-27	ENVO:00000536
1007000537	-27	ENVO:00000537
1007000538	-27	ENVO:00000538
1007000539	-27	ENVO:00000539
1007000540	-27	ENVO:00000540
1007000541	-27	ENVO:00000541
1007000542	-27	ENVO:00000542
1007000543	-27	ENVO:00000543
1007000544	-27	ENVO:00000544
1007000545	-27	ENVO:00000545
1007000546	-27	ENVO:00000546
1007000547	-27	ENVO:00000547
1007000548	-27	ENVO:00000548
1007000549	-27	ENVO:00000549
1007000550	-27	ENVO:00000550
1007000551	-27	ENVO:00000551
1007000552	-27	ENVO:00000552
1007000553	-27	ENVO:00000553
1007000554	-27	ENVO:00000554
1007000555	-27	ENVO:00000555
1007000556	-27	ENVO:00000556
1007000557	-27	ENVO:00000557
1007000558	-27	ENVO:00000558
1007000559	-27	ENVO:00000559
1007000560	-27	ENVO:00000560
1007000561	-27	ENVO:00000561
1007000562	-27	ENVO:00000562
1007000563	-27	ENVO:00000563
1007000564	-27	ENVO:00000564
1007000565	-27	ENVO:00000565
1007000566	-27	ENVO:00000566
1007000567	-27	ENVO:00000567
1007000568	-27	ENVO:00000568
1007000569	-27	ENVO:00000569
1007000570	-27	ENVO:00000570
1007000571	-27	ENVO:00000571
1007000572	-27	ENVO:00000572
1007000573	-27	ENVO:00000856
1007000574	-27	ENVO:00000873
1007000575	-27	ENVO:00000874
1007000576	-27	ENVO:00000875
1007000577	-27	ENVO:00000876
1007000578	-27	ENVO:00000877
1007000579	-27	ENVO:00000878
1007000580	-27	ENVO:00000879
1007000581	-27	ENVO:00000880
1007000582	-27	ENVO:00000881
1007000583	-27	ENVO:00000882
1007000584	-27	ENVO:00000883
1007000585	-27	ENVO:00000884
1007000586	-27	ENVO:00000885
1007000587	-27	ENVO:00000886
1007000588	-27	ENVO:00000887
1007000589	-27	ENVO:00000888
1007000590	-27	ENVO:00000889
1007000591	-27	ENVO:00000890
1007000592	-27	ENVO:00000891
1007000593	-27	ENVO:00000892
1007000594	-27	ENVO:00000893
1007000595	-27	ENVO:00000894
1007000596	-27	ENVO:00000895
1007000597	-27	ENVO:00000896
1007000598	-27	ENVO:00000897
1007000599	-27	ENVO:00000898
1007000600	-27	ENVO:00001995
1007000601	-27	ENVO:00001996
1007000602	-27	ENVO:00001997
1007000603	-27	ENVO:00001998
1007000604	-27	ENVO:00001999
1007000605	-27	ENVO:00002000
1007000606	-27	ENVO:00002001
1007000607	-27	ENVO:00002002
1007000608	-27	ENVO:00002003
1007000609	-27	ENVO:00002004
1007000610	-27	ENVO:00002005
1007000611	-27	ENVO:00002006
1007000612	-27	ENVO:00002007
1007000613	-27	ENVO:00002008
1007000614	-27	ENVO:00002009
1007000615	-27	ENVO:00002010
1007000616	-27	ENVO:00002011
1007000617	-27	ENVO:00002012
1007000618	-27	ENVO:00002013
1007000619	-27	ENVO:00002014
1007000620	-27	ENVO:00002015
1007000621	-27	ENVO:00002016
1007000622	-27	ENVO:00002017
1007000623	-27	ENVO:00002018
1007000624	-27	ENVO:00002019
1007000625	-27	ENVO:00002020
1007000626	-27	ENVO:00002021
1007000627	-27	ENVO:00002022
1007000628	-27	ENVO:00002023
1007000629	-27	ENVO:00002024
1007000630	-27	ENVO:00002025
1007000631	-27	ENVO:00002026
1007000632	-27	ENVO:00002027
1007000633	-27	ENVO:00002028
1007000634	-27	ENVO:00002029
1007000635	-27	ENVO:00002030
1007000636	-27	ENVO:00002031
1007000637	-27	ENVO:00002032
1007000638	-27	ENVO:00002033
1007000639	-27	ENVO:00002034
1007000640	-27	ENVO:00002035
1007000641	-27	ENVO:00002036
1007000642	-27	ENVO:00002037
1007000643	-27	ENVO:00002038
1007000644	-27	ENVO:00002039
1007000645	-27	ENVO:00002040
1007000646	-27	ENVO:00002041
1007000647	-27	ENVO:00002042
1007000648	-27	ENVO:00002043
1007000649	-27	ENVO:00002044
1007000650	-27	ENVO:00002045
1007000651	-27	ENVO:00002046
1007000652	-27	ENVO:00002047
1007000653	-27	ENVO:00002048
1007000654	-27	ENVO:00002049
1007000655	-27	ENVO:00002050
1007000656	-27	ENVO:00002051
1007000657	-27	ENVO:00002052
1007000658	-27	ENVO:00002053
1007000659	-27	ENVO:00002054
1007000660	-27	ENVO:00002055
1007000661	-27	ENVO:00002056
1007000662	-27	ENVO:00002057
1007000663	-27	ENVO:00002058
1007000664	-27	ENVO:00002059
1007000665	-27	ENVO:00002060
1007000666	-27	ENVO:00002061
1007000667	-27	ENVO:00002062
1007000668	-27	ENVO:00002063
1007000669	-27	ENVO:00002112
1007000670	-27	ENVO:00002113
1007000671	-27	ENVO:00002114
1007000672	-27	ENVO:00002115
1007000673	-27	ENVO:00002116
1007000674	-27	ENVO:00002117
1007000675	-27	ENVO:00002118
1007000676	-27	ENVO:00002119
1007000677	-27	ENVO:00002120
1007000678	-27	ENVO:00002121
1007000679	-27	ENVO:00002122
1007000680	-27	ENVO:00002123
1007000681	-27	ENVO:00002124
1007000682	-27	ENVO:00002125
1007000683	-27	ENVO:00002126
1007000684	-27	ENVO:00002127
1007000685	-27	ENVO:00002128
1007000686	-27	ENVO:00002129
1007000687	-27	ENVO:00002130
1007000688	-27	ENVO:00002131
1007000689	-27	ENVO:00002132
1007000690	-27	ENVO:00002133
1007000691	-27	ENVO:00002134
1007000692	-27	ENVO:00002135
1007000693	-27	ENVO:00002136
1007000694	-27	ENVO:00002137
1007000695	-27	ENVO:00002138
1007000696	-27	ENVO:00002139
1007000697	-27	ENVO:00002140
1007000698	-27	ENVO:00002141
1007000699	-27	ENVO:00002142
1007000700	-27	ENVO:00002143
1007000701	-27	ENVO:00002144
1007000702	-27	ENVO:00002145
1007000703	-27	ENVO:00002146
1007000704	-27	ENVO:00002147
1007000705	-27	ENVO:00002148
1007000706	-27	ENVO:00002149
1007000707	-27	ENVO:00002150
1007000708	-27	ENVO:00002151
1007000709	-27	ENVO:00002152
1007000710	-27	ENVO:00002153
1007000711	-27	ENVO:00002154
1007000712	-27	ENVO:00002155
1007000713	-27	ENVO:00002156
1007000714	-27	ENVO:00002157
1007000715	-27	ENVO:00002158
1007000716	-27	ENVO:00002159
1007000717	-27	ENVO:00002160
1007000718	-27	ENVO:00002161
1007000719	-27	ENVO:00002162
1007000720	-27	ENVO:00002163
1007000721	-27	ENVO:00002164
1007000722	-27	ENVO:00002165
1007000723	-27	ENVO:00002166
1007000724	-27	ENVO:00002167
1007000725	-27	ENVO:00002168
1007000726	-27	ENVO:00002169
1007000727	-27	ENVO:00002170
1007000728	-27	ENVO:00002171
1007000729	-27	ENVO:00002172
1007000730	-27	ENVO:00002173
1007000731	-27	ENVO:00002174
1007000732	-27	ENVO:00002175
1007000733	-27	ENVO:00002176
1007000734	-27	ENVO:00002177
1007000735	-27	ENVO:00002178
1007000736	-27	ENVO:00002179
1007000737	-27	ENVO:00002180
1007000738	-27	ENVO:00002181
1007000739	-27	ENVO:00002182
1007000740	-27	ENVO:00002183
1007000741	-27	ENVO:00002184
1007000742	-27	ENVO:00002185
1007000743	-27	ENVO:00002186
1007000744	-27	ENVO:00002187
1007000745	-27	ENVO:00002188
1007000746	-27	ENVO:00002189
1007000747	-27	ENVO:00002190
1007000748	-27	ENVO:00002191
1007000749	-27	ENVO:00002192
1007000750	-27	ENVO:00002193
1007000751	-27	ENVO:00002194
1007000752	-27	ENVO:00002195
1007000753	-27	ENVO:00002196
1007000754	-27	ENVO:00002197
1007000755	-27	ENVO:00002198
1007000756	-27	ENVO:00002199
1007000757	-27	ENVO:00002200
1007000758	-27	ENVO:00002201
1007000759	-27	ENVO:00002202
1007000760	-27	ENVO:00002203
1007000761	-27	ENVO:00002204
1007000762	-27	ENVO:00002205
1007000763	-27	ENVO:00002206
1007000764	-27	ENVO:00002207
1007000765	-27	ENVO:00002209
1007000766	-27	ENVO:00002210
1007000767	-27	ENVO:00002211
1007000768	-27	ENVO:00002212
1007000769	-27	ENVO:00002213
1007000770	-27	ENVO:00002214
1007000771	-27	ENVO:00002215
1007000772	-27	ENVO:00002216
1007000773	-27	ENVO:00002217
1007000774	-27	ENVO:00002218
1007000775	-27	ENVO:00002219
1007000776	-27	ENVO:00002220
1007000777	-27	ENVO:00002221
1007000778	-27	ENVO:00002222
1007000779	-27	ENVO:00002223
1007000780	-27	ENVO:00002224
1007000781	-27	ENVO:00002225
1007000782	-27	ENVO:00002226
1007000783	-27	ENVO:00002227
1007000784	-27	ENVO:00002228
1007000785	-27	ENVO:00002229
1007000786	-27	ENVO:00002230
1007000787	-27	ENVO:00002231
1007000788	-27	ENVO:00002232
1007000789	-27	ENVO:00002233
1007000790	-27	ENVO:00002234
1007000791	-27	ENVO:00002235
1007000792	-27	ENVO:00002236
1007000793	-27	ENVO:00002237
1007000794	-27	ENVO:00002238
1007000795	-27	ENVO:00002239
1007000796	-27	ENVO:00002240
1007000797	-27	ENVO:00002241
1007000798	-27	ENVO:00002242
1007000799	-27	ENVO:00002243
1007000800	-27	ENVO:00002244
1007000801	-27	ENVO:00002245
1007000802	-27	ENVO:00002246
1007000803	-27	ENVO:00002247
1007000804	-27	ENVO:00002248
1007000805	-27	ENVO:00002249
1007000806	-27	ENVO:00002250
1007000807	-27	ENVO:00002251
1007000808	-27	ENVO:00002252
1007000809	-27	ENVO:00002253
1007000810	-27	ENVO:00002254
1007000811	-27	ENVO:00002255
1007000812	-27	ENVO:00002256
1007000813	-27	ENVO:00002257
1007000814	-27	ENVO:00002258
1007000815	-27	ENVO:00002259
1007000816	-27	ENVO:00002260
1007000817	-27	ENVO:00002261
1007000818	-27	ENVO:00002262
1007000819	-27	ENVO:00002263
1007000820	-27	ENVO:00002264
1007000821	-27	ENVO:00002265
1007000822	-27	ENVO:00002266
1007000823	-27	ENVO:00002267
