1007000096	ENVO:00000095
1007000096	lava fields
1007000112	ENVO:00000111
1007000112	forests
1007000128	ENVO:00000127
1007000128	badlandic
1007000128	badlands
1007000144	ENVO:00000143
1007000144	river bankic
1007000144	river banks
1007000160	ENVO:00000159
1007000160	sugar plantational
1007000160	sugar plantations
1007000176	ENVO:00000175
1007000176	karstic
1007000176	karsts
1007000192	ENVO:00000191
1007000192	physiographic features
1007000208	ENVO:00000207
1007000208	oceanic
1007000208	oceanics
1007000224	ENVO:00000223
1007000224	continental shelfs
1007000240	ENVO:00000239
1007000240	pocasins
1007000256	ENVO:00000255
1007000256	flood plains
1007000272	ENVO:00000271
1007000272	chotts
1007000288	ENVO:00000287
1007000288	buttes
1007000304	ENVO:00000303
1007000304	coastic
1007000304	coasts
1007000320	ENVO:00000319
1007000320	low tide
1007000320	low tides
1007000336	ENVO:00000335
1007000336	polygonal karstic
1007000336	polygonal karsts
1007000352	ENVO:00000351
1007000352	volcanic arcic
1007000352	volcanic arcs
1007000368	ENVO:00000367
1007000368	national parkic
1007000368	national parks
1007000384	ENVO:00000384
1007000384	river beds
1007000400	ENVO:00000400
1007000400	cinder conous
1007000400	cinder cones
1007000416	ENVO:00000416
1007000416	coastal dunous
1007000416	coastal dunes
1007000432	ENVO:00000432
1007000432	monadnocks
1007000448	ENVO:00000448
1007000448	hydroelectric reservoirs
1007000464	ENVO:00000464
1007000464	artificial harbors
1007000480	ENVO:00000480
1007000496	ENVO:00000496
1007000512	ENVO:00000512
1007000512	pond beds
1007000528	ENVO:00000528
1007000528	ice cap ridges
1007000544	ENVO:00000544
1007000560	ENVO:00000560
1007000560	nuclear weapons test sites
1007000576	ENVO:00000875
1007000592	ENVO:00000891
1007000592	Large lake
1007000592	Large lakes
1007000624	ENVO:00002019
1007000624	brackish waters
1007000640	ENVO:00002035
1007000640	meteorites
1007000656	ENVO:00002051
1007000656	stony-iron meteorites
1007000672	ENVO:00002115
1007000672	petroleum contaminated sediments
1007000688	ENVO:00002131
1007000688	epilimnional
1007000688	epilimnions
1007000704	ENVO:00002147
1007000704	coal mine lake sediments
1007000736	ENVO:00002179
1007000736	intertidal sediments
1007000752	ENVO:00002195
1007000752	pyritic acid mine drainages
1007000768	ENVO:00002212
1007000768	thermophilic granular sludges
1007000784	ENVO:00002228
1007000784	pond waters
1007000800	ENVO:00002244
1007000800	gleysolic
1007000800	gleysols
1007000816	ENVO:00002260
1007000816	dune soils
1007000832	ENVO:00002276
1007000832	animal wastes
1007000848	ENVO:00002986
1007000864	ENVO:00003002
1007000880	ENVO:00003018
1007000944	ENVO:00003085
1007000944	skatole enriched soils
1007000960	ENVO:00003860
1007000960	pig manures
1007001040	ENVO:00005747
1007001040	compost soils
1007001056	ENVO:00005763
1007001056	humus-rich acidic ash soils
1007001072	ENVO:00005779
1007001072	vegetable garden soils
1007001088	ENVO:00005795
1007001088	marine muds
1007001120	ENVO:00012408
1007001120	aquifers
1007001296	ENVO:01000003
1007001296	oil wells
1007001312	ENVO:01000019
1007001312	cave floors
1007001328	ENVO:01000035
1007001328	oceanic epipelagic zone
1007001328	oceanic epipelagic zonous
1007001328	oceanic epipelagic zones
1007001344	ENVO:01000051
1007001344	marine black smoker
1007001344	marine black smokers
1007001360	ENVO:01000067
1007001360	marine currents
1007001376	ENVO:01000083
1007001376	pelagic isopycnal surfaces
1007001392	ENVO:01000099
1007001392	marine surface currents
1007001408	ENVO:01000115
1007001408	cobble sediments
1007001424	ENVO:01000131
1007001424	mesophilic sediments
1007001440	ENVO:01000147
1007001440	marine coral reef fore reefs
1007001472	ENVO:01000179
1007001472	deserts
1007001488	ENVO:01000195
1007001488	flooded grassland
1007001488	flooded grasslandic
1007001488	flooded grasslands
1007001504	ENVO:01000211
1007001504	temperate coniferous forest
1007001504	temperate coniferous forests
1007001520	ENVO:01000227
1007001520	tropical dry broadleaf forest
1007001520	tropical dry broadleaf forests
1007001536	ENVO:01000243
1007001536	boulders
1007001616	ENVO:02000073
1007000001	ENVO:00000000
1007000001	geographic features
1007000017	ENVO:00000016
1007000033	ENVO:00000032
1007000049	ENVO:00000048
1007000049	navigation canalic
1007000049	navigation canals
1007000065	ENVO:00000064
1007000081	ENVO:00000080
1007000081	mountain ranges
1007000097	ENVO:00000096
1007000097	calderal
1007000097	calderas
1007000113	ENVO:00000112
1007000113	tundral
1007000113	tundras
1007000129	ENVO:00000128
1007000129	dry valleys
1007000145	ENVO:00000144
1007000145	aquatic
1007000145	aquatics
1007000161	ENVO:00000160
1007000161	sisal plantational
1007000161	sisal plantations
1007000177	ENVO:00000176
1007000177	elevational
1007000177	elevations
1007000193	ENVO:00000192
1007000193	mudflatic
1007000193	mudflats
1007000209	ENVO:00000208
1007000209	pelagic
1007000209	pelagics
1007000225	ENVO:00000224
1007000225	slightly stratified estuaries
1007000241	ENVO:00000240
1007000241	saline wetlandic
1007000241	saline wetlands
1007000257	ENVO:00000256
1007000257	floodways
1007000273	ENVO:00000272
1007000273	confluences
1007000289	ENVO:00000288
1007000289	cotton plantational
1007000289	cotton plantations
1007000305	ENVO:00000304
1007000305	shores
1007000321	ENVO:00000320
1007000321	crevasses
1007000337	ENVO:00000336
1007000337	doline karstic
1007000337	doline karsts
1007000353	ENVO:00000352
1007000353	continental arcic
1007000353	continental arcs
1007000369	ENVO:00000368
1007000369	ephemeral islandic
1007000369	ephemeral islands
1007000385	ENVO:00000385
1007000385	stream mouths
1007000401	ENVO:00000401
1007000401	spatter conous
1007000401	spatter cones
1007000417	ENVO:00000417
1007000417	machairs
1007000433	ENVO:00000433
1007000433	kame terraces
1007000449	ENVO:00000449
1007000449	drinking water reservoirs
1007000465	ENVO:00000465
1007000465	natural harbors
1007000481	ENVO:00000481
1007000481	pinnaclar
1007000481	pinnacles
1007000497	ENVO:00000497
1007000497	rinconal
1007000497	rincons
1007000513	ENVO:00000513
1007000513	reservoir beds
1007000529	ENVO:00000529
1007000529	beach ridges
1007000545	ENVO:00000545
1007000545	shingle beachic
1007000545	shingle beaches
1007000561	ENVO:00000561
1007000561	military training areal
1007000561	military training areas
1007000577	ENVO:00000876
1007000593	ENVO:00000892
1007000593	Small lake
1007000593	Small lakes
1007000609	ENVO:00002004
1007000609	mesoscopic physical objects
1007000625	ENVO:00002020
1007000625	extreme
1007000625	extremal
1007000625	extremes
1007000657	ENVO:00002052
1007000657	iron meteorites
1007000673	ENVO:00002116
1007000673	contaminated soils
1007000689	ENVO:00002132
1007000689	metalimnional
1007000689	metalimnions
1007000705	ENVO:00002148
1007000705	coarse beach sandic
1007000705	coarse beach sands
1007000721	ENVO:00002164
1007000721	fossils
1007000737	ENVO:00002180
1007000737	naphthalene contaminated sediments
1007000753	ENVO:00002196
1007000753	aquarial
1007000753	aquariums
1007000753	aquaria
1007000769	ENVO:00002213
1007000769	anaerobic sludge blanket reactors
1007000785	ENVO:00002229
1007000785	arenosolic
1007000785	arenosols
1007000801	ENVO:00002245
1007000801	gypsisolic
1007000801	gypsisols
1007000817	ENVO:00002261
1007000817	forest soils
1007000833	ENVO:00002277
1007000833	back-arc basins
1007000849	ENVO:00002987
1007000865	ENVO:00003003
1007000881	ENVO:00003019
1007000945	ENVO:00003086
1007000945	ethanol enriched soils
1007000961	ENVO:00003861
1007000961	industrial buildings
1007001025	ENVO:00003978
1007001025	potato silages
1007001041	ENVO:00005748
1007001041	dry soils
1007001057	ENVO:00005764
1007001057	pond soils
1007001073	ENVO:00005780
1007001073	greenhouse soils
1007001089	ENVO:00005796
1007001089	marine sludges
1007001105	ENVO:00009686
1007001105	ice rises
1007001121	ENVO:00012411
1007001121	karst caves
1007001137	ENVO:0010015
1007001297	ENVO:01000004
1007001297	concentration basin mediterranean sea
1007001297	concentration basin mediterranean seal
1007001297	concentration basin mediterranean seas
1007001313	ENVO:01000020
1007001313	estuarine
1007001313	estuarinous
1007001313	estuarines
1007001329	ENVO:01000036
1007001329	oceanic mesopelagic zone
1007001329	oceanic mesopelagic zonous
1007001329	oceanic mesopelagic zones
1007001345	ENVO:01000052
1007001345	marine white smoker
1007001345	marine white smokers
1007001361	ENVO:01000068
1007001361	marine streamers
1007001377	ENVO:01000084
1007001377	estuarine fronts
1007001393	ENVO:01000100
1007001393	along-front currents
1007001409	ENVO:01000116
1007001409	pebble sediments
1007001425	ENVO:01000132
1007001425	thermophilic sediments
1007001441	ENVO:01000148
1007001441	marine coral reef buttress
1007001441	marine coral reef buttresses
1007001473	ENVO:01000180
1007001473	tundral
1007001473	tundras
1007001489	ENVO:01000196
1007001489	coniferous forests
1007001505	ENVO:01000212
1007001505	temperate mixed forest
1007001505	temperate mixed forests
1007001521	ENVO:01000228
1007001521	tropical moist broadleaf forest
1007001521	tropical moist broadleaf forests
1007001537	ENVO:01000244
1007001537	pinyon juniper woodlandic
1007001537	pinyon juniper woodlands
1007001601	ENVO:02000058
1007001601	cloths
1007001633	ENVO:2000000
1007001633	chemical products
1007000010	ENVO:00000009
1007000010	national geopolitical entities
1007000026	ENVO:00000025
1007000026	reservoirs
1007000042	ENVO:00000041
1007000042	tidal creeks
1007000058	ENVO:00000057
1007000058	mangrove swampic
1007000058	mangrove swamps
1007000074	ENVO:00000073
1007000074	buildings
1007000090	ENVO:00000089
1007000090	inland cliffs
1007000106	ENVO:00000105
1007000106	lake surfaces
1007000122	ENVO:00000121
1007000122	artificial channels
1007000138	ENVO:00000137
1007000138	coastal inlets
1007000154	ENVO:00000153
1007000154	headwaters
1007000170	ENVO:00000169
1007000170	canyonal
1007000170	canyons
1007000186	ENVO:00000185
1007000186	raised mires
1007000202	ENVO:00000201
1007000202	fjord lakes
1007000218	ENVO:00000217
1007000218	solfataral
1007000218	solfataras
1007000234	ENVO:00000233
1007000234	swampic
1007000234	swamps
1007000250	ENVO:00000249
1007000250	lateral morainous
1007000250	lateral moraines
1007000266	ENVO:00000265
1007000266	guyots
1007000282	ENVO:00000281
1007000282	fault escarpments
1007000298	ENVO:00000297
1007000298	paddy fields
1007000314	ENVO:00000313
1007000314	blowouts
1007000330	ENVO:00000329
1007000330	phreatic
1007000330	phreatics
1007000346	ENVO:00000345
1007000346	grain of beach sandic
1007000346	grain of beach sands
1007000362	ENVO:00000361
1007000362	site of special scientific interests
1007000378	ENVO:00000377
1007000378	artificial lakes
1007000394	ENVO:00000394
1007000394	straits
1007000410	ENVO:00000410
1007000410	kipukal
1007000410	kipukas
1007000426	ENVO:00000426
1007000426	ocean floors
1007000442	ENVO:00000442
1007000442	maelstroms
1007000458	ENVO:00000458
1007000458	valley glaciers
1007000474	ENVO:00000474
1007000490	ENVO:00000490
1007000490	consequent streamic
1007000490	consequent streams
1007000506	ENVO:00000506
1007000506	intermittent reservoirs
1007000522	ENVO:00000522
1007000522	canal tunnels
1007000538	ENVO:00000538
1007000538	arrugadoes
1007000554	ENVO:00000554
1007000554	saddle damic
1007000554	saddle dams
1007000570	ENVO:00000570
1007000570	brackish waters
1007000586	ENVO:00000885
1007000602	ENVO:00001997
1007000602	acid mine drainages
1007000618	ENVO:00002013
1007000618	igneous rocks
1007000634	ENVO:00002029
1007000634	extraterrestial
1007000634	extraterrestialic
1007000634	extraterrestials
1007000650	ENVO:00002045
1007000650	anaerobic sediments
1007000666	ENVO:00002061
1007000666	oil spills
1007000682	ENVO:00002125
1007000682	anaerobic dechlorinating bioreactors
1007000698	ENVO:00002141
1007000698	leachates
1007000714	ENVO:00002157
1007000714	stromatolite matic
1007000714	stromatolite mats
1007000730	ENVO:00002173
1007000730	hospitalic
1007000730	hospitals
1007000762	ENVO:00002205
1007000762	unexploded-ordnance dumps
1007000778	ENVO:00002222
1007000778	food shops
1007000794	ENVO:00002238
1007000794	durisolic
1007000794	durisols
1007000810	ENVO:00002254
1007000810	vertisolic
1007000810	vertisols
1007000826	ENVO:00002270
1007000826	chemoclinous
1007000826	chemoclines
1007000842	ENVO:00002875
1007000842	oil contaminated soils
1007000858	ENVO:00002996
1007000874	ENVO:00003012
1007000890	ENVO:00003028
1007000954	ENVO:00003095
1007000954	quinate enriched soils
1007001034	ENVO:00005741
1007001034	alpine soils
1007001050	ENVO:00005757
1007001050	bacteria enriched soils
1007001066	ENVO:00005773
1007001066	pasture soils
1007001082	ENVO:00005789
1007001082	blue-grass field soils
1007001098	ENVO:00005805
1007001098	nest of birds
1007001114	ENVO:00010621
1007001114	medical instruments
1007001322	ENVO:01000029
1007001322	marine reefs
1007001338	ENVO:01000045
1007001338	epeiric sea
1007001338	epeiric seal
1007001338	epeiric seas
1007001354	ENVO:01000061
1007001354	marine wind mixed layers
1007001370	ENVO:01000077
1007001370	marine pycnoclinous
1007001370	marine pycnoclines
1007001386	ENVO:01000093
1007001386	boundary current fronts
1007001402	ENVO:01000109
1007001402	marine warm-water spheres
1007001418	ENVO:01000125
1007001418	nertic littoral
1007001418	nertic littoralic
1007001418	nertic littorals
1007001434	ENVO:01000141
1007001434	seal fallic
1007001434	seal falls
1007001450	ENVO:01000157
1007001450	microbial mat materialic
1007001450	microbial mat materials
1007001466	ENVO:01000173
1007001466	anoxic waters
1007001482	ENVO:01000189
1007001482	temperate savanna
1007001482	temperate savannal
1007001482	temperate savannas
1007001498	ENVO:01000205
1007001498	subtropicalic
1007001498	subtropicals
1007001514	ENVO:01000221
1007001514	temperate woodland
1007001514	temperate woodlandic
1007001514	temperate woodlands
1007001530	ENVO:01000237
1007001530	coastal scrublandic
1007001530	coastal scrublands
1007001546	ENVO:02000003
1007001546	pockmark fields
1007001594	ENVO:02000051
1007000011	ENVO:00000010
1007000011	transport features
1007000027	ENVO:00000026
1007000043	ENVO:00000042
1007000043	drainage canalic
1007000043	drainage canals
1007000059	ENVO:00000058
1007000059	underground lakes
1007000075	ENVO:00000074
1007000091	ENVO:00000090
1007000091	coastal plains
1007000107	ENVO:00000106
1007000107	grasslandic
1007000107	grasslands
1007000123	ENVO:00000122
1007000123	trackic
1007000123	tracks
1007000139	ENVO:00000138
1007000155	ENVO:00000154
1007000155	flood meadows
1007000171	ENVO:00000170
1007000187	ENVO:00000186
1007000187	string mires
1007000203	ENVO:00000202
1007000203	oxbow lakes
1007000219	ENVO:00000218
1007000219	black smokers
1007000235	ENVO:00000234
1007000235	bayous
1007000251	ENVO:00000250
1007000251	medial morainous
1007000251	medial moraines
1007000267	ENVO:00000266
1007000267	pastures
1007000283	ENVO:00000282
1007000283	eskers
1007000299	ENVO:00000298
1007000299	icebergs
1007000315	ENVO:00000314
1007000315	alluvial fanic
1007000315	alluvial fans
1007000331	ENVO:00000330
1007000331	stalagmites
1007000347	ENVO:00000346
1007000347	grain of acid dune sandic
1007000347	grain of acid dune sands
1007000363	ENVO:00000362
1007000363	marine parkic
1007000363	marine parks
1007000379	ENVO:00000378
1007000379	canal head reservoirs
1007000395	ENVO:00000395
1007000395	channels
1007000411	ENVO:00000411
1007000427	ENVO:00000427
1007000427	meanders
1007000443	ENVO:00000443
1007000443	flood control reservoirs
1007000459	ENVO:00000459
1007000459	outlet glaciers
1007000475	ENVO:00000475
1007000475	inlets
1007000491	ENVO:00000491
1007000491	subsequent streamic
1007000491	subsequent streams
1007000507	ENVO:00000507
1007000507	wadi mouths
1007000523	ENVO:00000523
1007000523	cutoffs
1007000539	ENVO:00000539
1007000555	ENVO:00000555
1007000555	check damic
1007000555	check dams
1007000571	ENVO:00000571
1007000571	arboreal
1007000571	arborealic
1007000571	arboreals
1007000587	ENVO:00000886
1007000587	endolithic
1007000587	endolithics
1007000603	ENVO:00001998
1007000619	ENVO:00002014
1007000619	plutonic rocks
1007000635	ENVO:00002030
1007000635	aquatic
1007000635	aquatics
1007000651	ENVO:00002046
1007000651	activated sludges
1007000667	ENVO:00002062
1007000683	ENVO:00002126
1007000683	aerobic bioreactors
1007000699	ENVO:00002142
1007000699	borax leachates
1007000715	ENVO:00002158
1007000715	ditch waters
1007000763	ENVO:00002206
1007000763	coal mine wastes
1007000779	ENVO:00002223
1007000779	oligotrophic waters
1007000795	ENVO:00002239
1007000795	calcisolic
1007000795	calcisols
1007000811	ENVO:00002255
1007000811	solonetzes
1007000827	ENVO:00002271
1007000827	nuclear power plantic
1007000827	nuclear power plants
1007000843	ENVO:00002926
1007000843	warm seeps
1007000859	ENVO:00002997
1007000875	ENVO:00003013
1007000891	ENVO:00003029
1007000923	ENVO:00003064
1007000923	drinking waters
1007000939	ENVO:00003080
1007000955	ENVO:00003096
1007000955	tap waters
1007001035	ENVO:00005742
1007001035	arable soils
1007001051	ENVO:00005758
1007001051	alluvial swamp soils
1007001067	ENVO:00005774
1007001067	peat soils
1007001083	ENVO:00005790
1007001083	red soils
1007001099	ENVO:00005806
1007001115	ENVO:00010622
1007001115	vivarial
1007001115	vivariums
1007001115	vivaria
1007001323	ENVO:01000030
1007001323	marine hydrothermal vents
1007001339	ENVO:01000046
1007001339	marginal seal
1007001339	marginal seas
1007001355	ENVO:01000062
1007001355	marine benthic storms
1007001371	ENVO:01000078
1007001371	marine nutriclinous
1007001371	marine nutriclines
1007001387	ENVO:01000094
1007001387	subtropical convergence fronts
1007001403	ENVO:01000110
1007001403	hydrogenous sediments
1007001419	ENVO:01000126
1007001419	neritic sub-littoral
1007001419	neritic sub-littoralic
1007001419	neritic sub-littorals
1007001435	ENVO:01000142
1007001435	wood fallic
1007001435	wood falls
1007001451	ENVO:01000158
1007001451	marine snows
1007001467	ENVO:01000174
1007001467	forests
1007001483	ENVO:01000190
1007001483	flooded savanna
1007001483	flooded savannal
1007001483	flooded savannas
1007001499	ENVO:01000206
1007001499	temperates
1007001515	ENVO:01000222
1007001515	subtropical woodland
1007001515	subtropical woodlandic
1007001515	subtropical woodlands
1007001531	ENVO:01000238
1007001531	polaric
1007001531	polars
1007001547	ENVO:02000004
1007001547	nesting materialic
1007001547	nesting materials
1007001595	ENVO:02000052
1007001595	umbrellal
1007001595	umbrellas
1007001627	ENVO:02000084
1007001627	goat manures
1007000012	ENVO:00000011
1007000012	gardens
1007000028	ENVO:00000027
1007000028	springs
1007000044	ENVO:00000043
1007000044	wetlandic
1007000044	wetlands
1007000060	ENVO:00000059
1007000060	underground rivers
1007000076	ENVO:00000075
1007000076	bridges
1007000092	ENVO:00000091
1007000092	beachic
1007000092	beaches
1007000108	ENVO:00000107
1007000108	heathic
1007000108	heaths
1007000124	ENVO:00000123
1007000124	political entities
1007000140	ENVO:00000139
1007000140	irrigation ditches
1007000156	ENVO:00000155
1007000156	cirques
1007000172	ENVO:00000171
1007000172	river valleys
1007000188	ENVO:00000187
1007000188	tundra mires
1007000204	ENVO:00000203
1007000204	rift lakes
1007000220	ENVO:00000219
1007000220	landlocked seal
1007000220	landlocked seas
1007000236	ENVO:00000235
1007000252	ENVO:00000251
1007000252	ground morainous
1007000252	ground moraines
1007000268	ENVO:00000267
1007000268	submarine canyonal
1007000268	submarine canyons
1007000284	ENVO:00000283
1007000300	ENVO:00000299
1007000300	ice massic
1007000300	ice masses
1007000316	ENVO:00000315
1007000316	bajadal
1007000316	bajadas
1007000332	ENVO:00000331
1007000332	stalactites
1007000348	ENVO:00000347
1007000348	grain of sea sandic
1007000348	grain of sea sands
1007000364	ENVO:00000363
1007000364	nature reserves
1007000380	ENVO:00000380
1007000380	ice shelfs
1007000396	ENVO:00000396
1007000396	marine channels
1007000412	ENVO:00000412
1007000412	tidal watercourses
1007000444	ENVO:00000444
1007000444	clearings
1007000460	ENVO:00000460
1007000460	penplains
1007000476	ENVO:00000476
1007000476	lake inlets
1007000492	ENVO:00000492
1007000492	resequent streamic
1007000492	resequent streams
1007000508	ENVO:00000508
1007000508	terraces
1007000524	ENVO:00000524
1007000524	abandoned watercourses
1007000540	ENVO:00000540
1007000540	brackish lakes
1007000556	ENVO:00000556
1007000556	wing damic
1007000556	wing dams
1007000572	ENVO:00000572
1007000572	subterrestrial
1007000572	subterrestrialic
1007000572	subterrestrials
1007000588	ENVO:00000887
1007000588	Large river
1007000588	Large rivers
1007000604	ENVO:00001999
1007000604	marine water bodies
1007000620	ENVO:00002015
1007000620	volcanic rocks
1007000636	ENVO:00002031
1007000636	anthropogenic
1007000636	anthropogenics
1007000668	ENVO:00002063
1007000668	oil seeps
1007000684	ENVO:00002127
1007000684	stream sediments
1007000700	ENVO:00002143
1007000700	calcite hot springs
1007000716	ENVO:00002159
1007000716	drilling bore waters
1007000748	ENVO:00002191
1007000748	animal litters
1007000764	ENVO:00002207
1007000764	self-heating coal mine wastes
1007000780	ENVO:00002224
1007000780	eutrophic waters
1007000796	ENVO:00002240
1007000796	kastanozems
1007000812	ENVO:00002256
1007000812	regosolic
1007000812	regosols
1007000828	ENVO:00002272
1007000828	waste treatment plantic
1007000828	waste treatment plants
1007000844	ENVO:00002982
1007000860	ENVO:00002998
1007000876	ENVO:00003014
1007000892	ENVO:00003030
1007000892	silages
1007000940	ENVO:00003081
1007000940	metal contaminated soils
1007000956	ENVO:00003097
1007000956	bore hole waters
1007000988	ENVO:00003893
1007000988	cosmetic products
1007001004	ENVO:00003914
1007001004	chalk soils
1007001036	ENVO:00005743
1007001036	roadside soils
1007001052	ENVO:00005759
1007001052	alluvial paddy field soils
1007001068	ENVO:00005775
1007001068	salt contaminated soils
1007001324	ENVO:01000031
1007001324	marine features
1007001340	ENVO:01000047
1007001340	mediterranean sea
1007001340	mediterranean seal
1007001340	mediterranean seas
1007001356	ENVO:01000063
1007001356	marine upwellings
1007001372	ENVO:01000079
1007001372	marine lysoclinous
1007001372	marine lysoclines
1007001388	ENVO:01000095
1007001388	marginal ice zone fronts
1007001404	ENVO:01000111
1007001404	cosmogenous sediments
1007001420	ENVO:01000127
1007001420	marine cold seep
1007001420	marine cold seeps
1007001436	ENVO:01000143
1007001436	marine reefs
1007001452	ENVO:01000159
1007001452	organic features
1007001468	ENVO:01000175
1007001468	woodlandic
1007001468	woodlands
1007001484	ENVO:01000191
1007001484	subtropical grassland
1007001484	subtropical grasslandic
1007001484	subtropical grasslands
1007001500	ENVO:01000207
1007001500	mediterraneanic
1007001500	mediterraneans
1007001516	ENVO:01000223
1007001516	montane savanna
1007001516	montane savannal
1007001516	montane savannas
1007001532	ENVO:01000239
1007001532	oak woodlandic
1007001532	oak woodlands
1007000013	ENVO:00000012
1007000013	hydrographic features
1007000029	ENVO:00000028
1007000029	sand pit quarries
1007000045	ENVO:00000044
1007000045	peatlandic
1007000045	peatlands
1007000061	ENVO:00000060
1007000061	underground streamic
1007000061	underground streams
1007000077	ENVO:00000076
1007000093	ENVO:00000092
1007000093	sea beachic
1007000093	sea beaches
1007000109	ENVO:00000108
1007000109	meadows
1007000125	ENVO:00000124
1007000125	supranational geopolitical entities
1007000141	ENVO:00000140
1007000141	drainage ditches
1007000157	ENVO:00000156
1007000157	desert oasises
1007000173	ENVO:00000172
1007000173	sandy deserts
1007000189	ENVO:00000188
1007000189	paisa mires
1007000205	ENVO:00000204
1007000205	ephemeral springs
1007000221	ENVO:00000220
1007000221	archipelagoes
1007000237	ENVO:00000236
1007000237	damboes
1007000253	ENVO:00000252
1007000253	terminal morainous
1007000253	terminal moraines
1007000269	ENVO:00000268
1007000269	lake beds
1007000285	ENVO:00000284
1007000285	quarries
1007000301	ENVO:00000300
1007000301	scrublandic
1007000301	scrublands
1007000317	ENVO:00000316
1007000317	intertidal
1007000317	intertidalic
1007000317	intertidals
1007000333	ENVO:00000332
1007000333	dolinous
1007000333	dolines
1007000349	ENVO:00000348
1007000349	grain of rocky sandic
1007000349	grain of rocky sands
1007000365	ENVO:00000364
1007000365	national wildlife refuges
1007000381	ENVO:00000381
1007000381	massifs
1007000397	ENVO:00000397
1007000397	lake channels
1007000413	ENVO:00000413
1007000413	pingoes
1007000429	ENVO:00000429
1007000429	aretes
1007000445	ENVO:00000445
1007000445	transvasements
1007000461	ENVO:00000461
1007000461	pseudocraters
1007000477	ENVO:00000477
1007000477	mounts
1007000493	ENVO:00000493
1007000493	obsequent streamic
1007000493	obsequent streams
1007000509	ENVO:00000509
1007000509	marine terraces
1007000525	ENVO:00000525
1007000525	canalized streamic
1007000525	canalized streams
1007000541	ENVO:00000541
1007000541	brackish ponds
1007000557	ENVO:00000557
1007000557	dry damic
1007000557	dry dams
1007000573	ENVO:00000856
1007000589	ENVO:00000888
1007000589	Large river headwater
1007000589	Large river headwaters
1007000605	ENVO:00002000
1007000605	slopes
1007000621	ENVO:00002016
1007000621	sedimentary rocks
1007000653	ENVO:00002048
1007000653	chondrites
1007000669	ENVO:00002112
1007000669	gold mine drainages
1007000685	ENVO:00002128
1007000685	mesophilic sulfur springs
1007000701	ENVO:00002144
1007000701	cave wallic
1007000701	cave walls
1007000717	ENVO:00002160
1007000717	estuarine muds
1007000733	ENVO:00002176
1007000733	contaminated sludges
1007000749	ENVO:00002192
1007000749	poultry litters
1007000765	ENVO:00002209
1007000765	saline lake sediments
1007000781	ENVO:00002225
1007000781	mesotrophic waters
1007000797	ENVO:00002241
1007000797	leptosolic
1007000797	leptosols
1007000813	ENVO:00002257
1007000813	podzolic
1007000813	podzols
1007000829	ENVO:00002273
1007000829	fluvisolic
1007000829	fluvisols
1007000845	ENVO:00002983
1007000845	fuel oils
1007000861	ENVO:00002999
1007000877	ENVO:00003015
1007000893	ENVO:00003031
1007000893	animal manures
1007000941	ENVO:00003082
1007000941	enriched soils
1007000957	ENVO:00003323
1007000957	tanneries
1007000989	ENVO:00003894
1007000989	face cream products
1007001037	ENVO:00005744
1007001037	allotment garden soils
1007001053	ENVO:00005760
1007001053	burned soils
1007001069	ENVO:00005776
1007001069	peaty paddy field soils
1007001085	ENVO:00005792
1007001085	underground waters
1007001117	ENVO:00010624
1007001117	botanical gardens
1007001293	ENVO:01000000
1007001293	humal
1007001293	humuses
1007001293	humi
1007001309	ENVO:01000016
1007001325	ENVO:01000032
1007001325	neritic pelagic zone
1007001325	neritic pelagic zonous
1007001325	neritic pelagic zones
1007001341	ENVO:01000048
1007001341	oceanic
1007001341	oceans
1007001357	ENVO:01000064
1007001357	marine downwellings
1007001373	ENVO:01000080
1007001373	pelagic isothermal surfaces
1007001389	ENVO:01000096
1007001389	water mass fronts
1007001405	ENVO:01000112
1007001405	polymetallic nodular
1007001405	polymetallic nodules
1007001421	ENVO:01000128
1007001421	dilution basin mediterranean sea
1007001421	dilution basin mediterranean seal
1007001421	dilution basin mediterranean seas
1007001437	ENVO:01000144
1007001437	marine coral reef flat
1007001437	marine coral reef flatic
1007001437	marine coral reef flats
1007001453	ENVO:01000160
1007001453	marine pockmarkic
1007001453	marine pockmarks
1007001469	ENVO:01000176
1007001469	shrubland
1007001469	shrublandic
1007001469	shrublands
1007001485	ENVO:01000192
1007001485	tropical grassland
1007001485	tropical grasslandic
1007001485	tropical grasslands
1007001501	ENVO:01000208
1007001501	mediterranean woodland
1007001501	mediterranean woodlandic
1007001501	mediterranean woodlands
1007001517	ENVO:01000224
1007001517	mediterranean grassland
1007001517	mediterranean grasslandic
1007001517	mediterranean grasslands
1007001533	ENVO:01000240
1007001533	conifer woodlandic
1007001533	conifer woodlands
1007001549	ENVO:02000006
1007001549	cultured
1007001549	cultureds
1007001597	ENVO:02000054
1007001597	bone mealic
1007001597	bone meals
1007000014	ENVO:00000013
1007000014	cave systems
1007000030	ENVO:00000029
1007000030	watercourses
1007000046	ENVO:00000045
1007000046	estuaries
1007000062	ENVO:00000061
1007000062	underground water bodies
1007000078	ENVO:00000077
1007000078	agricultural features
1007000094	ENVO:00000093
1007000094	lacustrine beachic
1007000094	lacustrine beaches
1007000110	ENVO:00000109
1007000110	woodlandic
1007000110	woodlands
1007000126	ENVO:00000125
1007000126	mineral springs
1007000142	ENVO:00000141
1007000158	ENVO:00000157
1007000158	peat cuts
1007000174	ENVO:00000173
1007000174	rocky deserts
1007000190	ENVO:00000189
1007000190	peat swampic
1007000190	peat swamps
